publisher,url,date_of_publication,text
nytimes,https://www.nytimes.com/2022/05/31/us/hepatitis-a-us-canada-strawberries.html,2022-05-31T00:00:00,"Public health officials said they were investigating an outbreak of hepatitis A in the United States and Canada that is potentially linked to organic strawberries. |  | American health officials said the outbreak most likely came from fresh organic strawberries branded as FreshKampo and H-E-B that were bought between March 5 and April 25. |  | The strawberries were sold at stores including Aldi, H-E-B, Kroger, Safeway, Sprouts Farmers Market, Trader Joe’s, Walmart and Weis Markets, the Food and Drug Administration said. |  | The strawberries are now past their shelf life, and people who bought them between March 5 and April 25 should throw them out, even if they froze them to eat later, health officials said."
nytimes,https://www.nytimes.com/es/2022/05/31/espanol/quechua-google-translate.html,2022-05-31T00:00:00,"“Google se está uniendo a este ecosistema existente de esfuerzos digitales para asegurarse de que el idioma está ahí”, dijo Mendoza-Mori. |  | Dijo que era parte de un movimiento creciente en la comunidad quechuahablante en los últimos años que ha abrazado el idioma y luchado contra los estereotipos que retratan la lengua como una reliquia del pasado o una curiosidad cultural. |  | Yeni Erazo, de 24 años, administradora de salud en Lima, dijo que, aunque su familia la educó para que se sintiera orgullosa de hablar quechua, fue acosada por hablarlo en la escuela primaria. Incluso en la prestigiosa universidad a la que asistió, dijo, “la gente me miraba de reojo”. |  | Pero encontró un grupo de quechuahablantes nativos a los que no solamente les gustaba hablar quechua, sino que lo hacían en voz alta como ella. Juntos, hicieron una revista digital en quechua centrada en la identidad cultural, con 11 ediciones hasta ahora, y en este momento trabaja en una serie de videos de TikTok para promover más debates en quechua en las redes sociales. |  | “Yo me siento yo cuando hablo mi quechua”, dijo. “¿Por qué no debería sentirme orgullosa?”. |  | Tras la conquista española del Imperio Inca en 1532, el quechua pasó a ser visto como un signo de atraso o una fuente de sospecha por la nueva clase dirigente. Su uso se prohibió oficialmente después de que el líder indígena Túpac Amaru II encabezara una revuelta que recorrió el sur de los Andes a finales del siglo XVIII y que terminó con su tortura, desmembramiento y decapitación en público. |  | Aun así, los quechuahablantes siguieron constituyendo la mayoría de la población peruana a principios del siglo XX."
nytimes,https://www.nytimes.com/2022/05/31/sports/tennis/coco-gauff-advances-to-french-open-semifinals.html,2022-05-31T00:00:00,"After graduating from online high school, Coco Gauff is in a new phase of her tennis career, and she is marking the occasion at the French Open in her favorite city. |  | She has long had precocious power and speed, which she underscored by reaching the fourth round of Wimbledon at age 15. Three years later, she is playing with less exuberance and more patience. And on Tuesday, on the same Philippe Chatrier Court where she lost her cool a year ago amid errors and clear frustration, she kept it together impressively, defeating Sloane Stephens, 7-5, 6-2, to reach her first Grand Slam singles semifinal. |  | Gauff, 18 and seeded No. 18, will face Martina Trevisan, an unseeded Italian, who will also be playing in her first major semifinal. Trevisan defeated 17th-seeded Leylah Fernandez, 6-2, 6-7 (3), 6-3, on Tuesday. |  | “I feel so happy right now; words cannot explain,” Gauff said in her on-court interview. “Last year in the quarterfinals was a tough loss for me, and I think that match really made me stronger, to better prepare for moments like today and the moments I will face in the next round.”"
nytimes,https://www.nytimes.com/2022/05/31/arts/television/stranger-things-4-references-easter-eggs.html,2022-05-31T00:00:00,"This article contains major spoilers for Season 4 of “Stranger Things.” See some references we missed? Tell us about them in the comments section. |  | After almost three years on hiatus, Netflix brought subscribers back to the world of “Stranger Things” with the first seven episodes of Season 4, which dropped on Friday. (The final two land on July 1.) Once again, its creators, the Duffer Brothers, frolic in a nostalgic sandbox of references to the pop culture of the time in which it’s set, which is now early 1986. |  | Below, we gathered many of the major Season 4 talking points, but we’re leaving out some foundational texts by Stephen King, Steven Spielberg, John Hughes and John Carpenter, which have been endlessly identified and discussed with earlier seasons. (Let’s just say that “It,” “E.T.,” “Sixteen Candles” and “The Thing” continue to be influences.) So pour yourself a Tab, fire up your dial-up modem, and have a look. |  | ‘Alien 3’ |  | The show has used the “Alien” films as an influence since the beginning, and it extends some of that love to the much-maligned 1992 David Fincher entry by taking its hero all the way to a far-off prison that just happens to have something like an alien, too. David Harbour has name-dropped “Alien 3” as an influence on his arc this season, and when Hopper is trying to rally other bald inmates to battle a deadly creature, it’s hard not to imagine Sigourney Weaver’s Ripley in the same role. The influential artist H.R. Giger and the films that turned his creature into nightmare fuel will likely be an influence to the end, but one has to wonder how they’ll find a way to incorporate “Alien: Resurrection” into Season 5. (Or maybe “Prometheus”!)"
nytimes,https://www.nytimes.com/2022/05/31/arts/dance/jordan-demetrius-lloyd-jerome-bed-stuy.html,2022-05-31T00:00:00,"Call it a bold move. In his five years as a choreographer, Jordan Demetrius Lloyd has made dances for black box theaters and dances on film. But after two isolating years of pandemic life, he wanted to do something different, something that would honor his neighborhood, Bedford-Stuyvesant, in Brooklyn, and his neighbors. |  | They “gave me so much for two years while I was in deep isolation,” he said, and taught him that “everything I need is right here within my local neighborhood. I wanted to add dance productions to that list.” |  | That motivated Lloyd to self-produce his first evening of dance. He said he decided it had to be free, outdoors — and made for his neighbors, the people who might sit next to him and strike up a conversation on a park bench. That dance, “Jerome,” will be performed in the schoolyard at Stephen Decatur Middle School 35 on June 2 and 3."
nytimes,https://www.nytimes.com/2022/05/31/arts/television/anson-boon-johnny-rotten.html,2022-05-31T00:00:00,"LONDON — Anson Boon gave playing Johnny Rotten everything he had, including a front tooth. |  | Boon embodies the punk frontman in “Pistol,” a new limited series charting the meteoric rise and fall of Rotten’s band the Sex Pistols, and the tooth was lost recreating one of Rotten’s “most animated performances,” the 22-year-old actor said in a recent interview. “I slammed my face into the microphone by accident.” |  | Sitting in a north London park, a mile from where Rotten grew up, Boon reeled off a list of other injuries sustained over six months of filming: He fractured his coccyx when he fell over a drum kit; zealous singing dislocated his jaw; he spent several hours a day hunched over to emulate the musician’s posture, and still has back pain from it today. |  | This roll call is, in some ways, appropriate. Rotten — who now goes by his real name, John Lydon — was one of the pioneers of London’s 1970s punk movement, known for his “divine insanity,” as John Rockwell wrote in The New York Times in 1977, and for overseeing concerts where chairs were thrown and noses bloodied. |  | “Pistol” — which begins streaming Tuesday on Hulu in the United States and on Disney+ in other territories — is Boon’s most significant screen role to date, following parts onstage in London and in films like Sam Mendes’s “1917.”"
nytimes,https://www.nytimes.com/2022/05/31/world/canada/british-columbia-decriminalizes-drugs.html,2022-05-31T00:00:00,"People over 18 found carrying these drugs, at the prescribed amounts and for their personal use, will not be charged, arrested, or have their drugs seized by the police. Instead, interactions with officers will be used as an opportunity to, if the person wishes, be referred to local health and social services. |  | The exemption will go into effect on Jan. 31, 2023, and will expire after three years. Even so, it will not apply in certain settings, including airports, schools, child care centers, aboard Coast Guard vessels or helicopters, or for military members. |  | Decriminalization will allow police to focus on organized crime and drug traffickers, instead of individual users, said Sheila Malcolmson, the provincial minister of mental health and addictions. “We will take this year ahead to ready our justice and health systems,” she added. |  | “It’s a step in the right direction,” said Guy Felicella, a peer clinical adviser at the B.C. Centre on Substance Use in Vancouver, who, starting at 16, spent decades in and out of jail for drug-related crimes. “Arresting me and incarcerating me for all those years for using drugs never stopped me once from using drugs — even when I went to prison. It didn’t do anything except create stigma and discrimination, shame.” |  | “It’s unfortunate that it’s just in British Columbia,’’ he added, “and that it’s not right across Canada.” |  | While calling the move “historic” and “progress,” Leslie McBain criticized the 2.5 grams threshold as “too small for people who are dependent.” |  | To follow the law, people addicted to opioids and other illicit drugs would have to return to their dealers more regularly, “increasing their chance of getting toxic drugs and being in that dangerous market,” said Ms. McBain, who co-founded the advocacy and support network Moms Stop the Harm in 2016, two years after her son Jordan died from a drug-induced heart attack."
nytimes,https://www.nytimes.com/2022/05/31/opinion/ukraine-energy-war-europe-gas.html,2022-05-31T00:00:00,"At the more macro level, we’re all still commending one another for the unity that this crisis has brought both within Europe and in the trans-Atlantic community. But there are little cleavages emerging, between East European countries and West European countries, with the East European countries — the Baltics and Poland — saying, why are you guys so slow? Why aren’t you tougher on Russia? And countries like Germany were saying, look, if we cut off gas, it’s 400,000 lost German jobs. |  | On the trans-Atlantic side, we could be moving into a new period. I think as this progresses and as Europe bears more and more of the costs of this, with the United States looking to be more and more the beneficiary — because of the huge quantities of natural gas it will be selling to Europe — that we’re going to be tougher on Russia than the Europeans are going to be. And if there’s a negotiation, the United States will want to keep sanctions on longer than the Europeans are going to want to. |  | The European Commission recently released a proposal for Europe to cut its dependency on Russian gas by two-thirds by the end of this year. Is that plausible, do you think? When I saw those numbers I thought, first, two-thirds is an awful lot to cut, and second, that still leaves one-third, which is still plenty of leverage, especially at the end of the year heading right into winter. |  | BORDOFF: I think it’s a very ambitious goal. It will be hard to achieve. And if the Russian gas supply were cut off by the end of the year, I think that would be more economically painful than some recognize. You’d be talking about needing to make plans for how to ration energy. Governments would need to be having those conversations now — and they are. |  | The second thing I would say is that half of that two-thirds reduction is supposed to come from imports of liquid natural gas. And there’s not that much extra LNG you can sort of ramp up and put in the market. So if it’s coming into Europe, it’s not going somewhere else. That’s why China’s planning to increase coal production by 300 million tons, and coal prices are already at incredibly high levels. And Asia’s going to be using more coal, and emerging markets and developing economies are really struggling to make it through the hot summer, made worse, as your book reminded us, by climate change. Typically, they rely on cheap coal for that, but there is no cheap coal anymore, and that all feeds into the food crisis and all the rest. So these things are all kind of interlinked in really worrisome ways. |  | O’SULLIVAN: The International Energy Agency put out its own report back in March, a 10-point plan for how to reduce reliance on Russian gas. It indicates that Europe can get off of a bit more than half of the Russian imports of gas right now but there’s a certain segment it will be exceptionally hard to do. |  | And then there’s the question of how clean or green doing that would be. |  | O’SULLIVAN: According to the I.E.A., roughly half of what Europe might do in the short term is actually consistent with its climate goals — these are things Europe wants to do already, and the war is just hastening the process. And then the rest of what can be done immediately is actually contrary to its climate goals — like a lot of bringing in new coal."
nytimes,https://www.nytimes.com/2022/05/31/arts/lviv-ukraine-refugee-housing.html,2022-05-31T00:00:00,"But with permanent housing costing the same as container housing — the equivalent of about $70 per square foot — Anton Kolomeytsev, the city’s chief architect, said Lviv would turn to apartment construction, building low-rise buildings in multiuse areas that combined residential and commercial units with green space and recreational facilities. |  | “When we build a building, we have to think it’s built for not months, not years, but for dozens of years, for centuries,” said the 35-year-old Kolomeytsev, who studied and worked in Vienna, but says his work is shaped by growing up in Lviv. “We are in a very rich cultural environment.” |  | He said the city would build apartment blocks of five to seven stories for displaced people that would combine beauty with utility while retaining the compact nature of this city of 400,000 people. |  | Lviv is the furthest city Ukrainian evacuees can escape the battlefields in the country’s east and still be in their home country. Several hundred thousand Ukrainians have passed through Lviv, many crossing into Poland about 40 miles away. But city officials expect about 50,000 of those displaced to remain."
nytimes,https://www.nytimes.com/2022/05/31/sports/tennis/alexander-zverev-carlos-alcaraz.html,2022-05-31T00:00:00,"PARIS — Alexander Zverev, the No. 3 seed, returned to the semifinals of the French Open with a 6-4, 6-4, 4-6, 7-6 (7) victory over Carlos Alcaraz on Tuesday, ending the Spanish 19-year-old’s stirring run at Roland Garros. |  | Zverev, a 25-year-old German, also snuffed out Alcaraz’s rousing comeback in this quarterfinal. Zverev, beaten by Alcaraz in the Madrid Open final ahead of the French Open, was the more consistent and convincing player for nearly three sets. “I think letting him go ahead in the match and letting him get the confidence was going to be a very difficult thing for me to come back from,” Zverev said. |  | But Alcaraz, on the brink of being quickly eliminated, did lift his game. As usual, that was quite a sight, as he produced delicate drop shots, audacious returns, reflexive volleys and full-cut forehand winners that left the 6-foot-6 Zverev staring wistfully at the ball marks on the red clay court. |  | Alcaraz, like the top-seeded Novak Djokovic, is half tennis player, half gymnast. And with a flurry of brilliant and acrobatic tennis, Alcaraz, the No. 6 seed, took the third set. With another surge late in the fourth set, he broke Zverev’s serve when he was serving for the match at 5-4. This all-court duel, by this stage, was well worthy of a tiebreaker, and both men produced excellence under duress yet also cracked."
nytimes,https://www.nytimes.com/2022/05/31/style/tiny-modern-love-stories-i-was-20-and-he-was-60.html,2022-05-31T00:00:00,"The Last Witness to Our World |  | I met Roy when I was 20 and he was 60. My mother, stone faced, asked, “Is he rich?” Roy resisted my enthusiasm, saying being a couple would be harder on me than him. I only knew it felt better to be with Roy than with anyone else. We shared 30 years. He encouraged my art. I became an honorary 90-year-old to him and his friends — my “uncles.” Roy died 14 years ago; his friends followed. While I’m the last of “our” world left (and, in that way, it has been harder on me than him) I am so, so grateful. — David Schofield"
nytimes,https://www.nytimes.com/2022/05/31/books/review-tracy-flick-cant-win-tom-perrotta.html,2022-05-31T00:00:00,"The teacher, Mr. Dexter, is now dead of prostate cancer, and Tracy is assistant principal at a suburban high school. You wouldn’t think that she would end up as a deputy anything (rather than the sheriff), but there have been mitigating factors. When her mother became ill, she dropped out of law school and moved back home. Instead of pursuing justice as a lawyer or saving lives as a doctor or doing nothing as a senator, she toils in a cramped office handling locker assignments and complaints about cafeteria food. |  | As in “Election,” this novel revolves around a competition. Tracy’s boss is about to retire, and Tracy must beat out other candidates to assume the job of principal. As in the student election of the previous book, Tracy believes that she deserves the position. And by every quantifiable measure, she does. But when a superintendent asks her why she thinks she’s ready for the job, she makes the error of telling the truth: “I’ve paid my dues.” |  | Advancement in most white-collar jobs is less about actual competence than about convincing people in power that you’re competent, even if you’re not. That, and possessing a quality related to likability but not identical to it — the quality of being a person whom other people want to see succeed. Tracy passes the competency test with flying colors; but nobody wants her to move up the ladder. |  | Why? That was the question that propelled “Election.” Tracy was hardly a threat to the high school food chain. She was lonely and insecure, plagued by stomach issues and insomnia. She burned with jealousy watching a pair of students kiss “like they were getting nourishment from each other’s tongues.” She baked cupcakes for people who wouldn’t bother to sign her yearbook. In other words: an underdog cursed, for some reason, to be construed as an infuriating alpha who needed to be put down. |  | Image Tom Perrotta, whose new novel is “Tracy Flick Can’t Win,” a sequel to his “Election.” Credit... Beowulf Sheehan |  | In his sequel, Perrotta elaborates on the case of Tracy’s mistaken identity. Do people (mostly men, but some women) hate her because of … misogyny? Or is it because they can’t stop themselves from punishing a person who insists, absurdly, on believing that life should be fair? Or is it because Tracy, for all her political ambitions, still fails to grasp the most important political skill of all, which is the gift of making other people feel good about themselves?"
nytimes,https://www.nytimes.com/2022/05/31/arts/dance/new-york-city-ballet-spring-season.html,2022-05-31T00:00:00,"What stood out? What stood still? Who was still standing? |  | The big event of New York City Ballet’s spring season, the Stravinsky Festival, packed and publicized as it was, somehow wasn’t the most memorable. Something less curated was: modern life. The six-week season, which ended on Sunday, felt herculean, a testament to effort, though not the kind born of sweat. Casting, always complicated with so many moving parts, became even more knotty with the domino effect of Covid and injuries. |  | Surprise debuts were made (Georgina Pazcoguin as Polyhymnia in “Apollo”) and debuts were lost (Ashley Laracey, sadly, as Polyhymnia in “Apollo”). As Pazcoguin wrote on Instagram in advance of her performances: “Wild times. Sending love to my colleagues who prepared this role and for various reasons cannot take the stage. I’ll try to do you proud.” |  | That bumpy, landslide feeling never really let up. Cast changes were so common that even on the morning of a program, you didn’t always know who was performing that night. Early on, one of the company’s reigning principals, Sara Mearns, sustained an injury and then contracted Covid-19. (And judging by her posts on Instagram, she was not asymptomatic.) Other veteran principals, including Ashley Bouder and Megan Fairchild, were missing for all or much of the season. |  | And, eight days before his scheduled farewell performance, Amar Ramasar suffered an injury while performing Jerome Robbins’s “Four Seasons.”"
nytimes,https://www.nytimes.com/2022/05/31/us/politics/russia-sanctions-central-bank-assets.html,2022-05-31T00:00:00,"“I think it’s very natural that given the enormous destruction in Ukraine and huge rebuilding costs that they will face, that we will look to Russia to help pay at least a portion of the price that will be involved,” she said. “It’s not something that is legally permissible in the United States.” |  | But within the Biden administration, one official said, there was reluctance “to have any daylight between us and the Europeans on sanctions.” So the United States is seeking to find some kind of common ground while analyzing whether a seizure of central bank funds might, for example, encourage other countries to put their central bank reserves in other currencies and keep it out of American hands. |  | In addition to the legal obstacles, Ms. Yellen and others have argued that it could make nations reluctant to keep their reserves in dollars, for fear that in future conflicts the United States and its allies would confiscate the funds. Some national security officials in the Biden administration say they are concerned that if negotiations between Ukraine and Russia begin, there would be no way to offer significant sanctions relief to Moscow once the reserves have been drained from its overseas accounts. |  | Treasury officials suggested before Ms. Yellen’s comments that the United States had not settled on a firm position about the fate of the assets. Several senior officials, speaking on the condition of anonymity to discuss internal debates in the Biden administration, suggested that no final decision had been made. One official said that while seizing the funds to pay for reconstruction would be satisfying and warranted, the precedent it would set — and its potential effect on the United States’ status as the world’s safest place to leave assets — was a deep concern. |  | In explaining Ms. Yellen’s comments, a Treasury spokeswoman pointed to the International Emergency Economic Powers Act of 1977, which says that the United States can confiscate foreign property if the president determines that the country is under attack or “engaged in armed hostilities.” |  | Legal scholars have expressed differing views about that reading of the law. |  | Laurence H. Tribe, an emeritus law professor at Harvard University, argues that the International Emergency Economic Powers Act gives the president ample authority to freeze and seize Russia’s central bank assets. Even if that were in doubt, he said, an amendment to the law that passed after the Sept. 11, 2001, terrorist attacks gives the president broader discretion to determine if a foreign threat warrants confiscation of assets. President Biden could cite Russian cyberattacks against the United States to justify liquidating the central bank reserves, Mr. Tribe said, adding that the Treasury Department was misreading the law."
nytimes,https://www.nytimes.com/2022/05/31/dining/finger-foods-an-investigation.html,2022-05-31T00:00:00,"Sorry in advance for the frequent use of the phrase “finger foods” in this newsletter. As a society, we have got to come up with something more appealing. Hand cuisine? Digit diet? Those two options are even worse. |  | “Finger food” also minimizes just how enjoyable and engaging it can be to eat food by hand, especially when it comes to dining in a restaurant where service is at a premium. There’s something charmingly disarming about just digging in."
nytimes,https://www.nytimes.com/2022/05/31/us/politics/russia-military-eastern-ukraine.html,2022-05-31T00:00:00,"WASHINGTON — The Russian military, beaten down and demoralized after three months of war, is making the same mistakes in its campaign to capture a swath of eastern Ukraine that forced it to abandon its push to take the entire country, senior American officials say. |  | While Russian troops are capturing territory, a Pentagon official said that their “plodding and incremental” pace was wearing them down, and that the military’s overall fighting strength had been diminished by about 20 percent. And since the war started, Russia has lost 1,000 tanks, a senior Pentagon official said last week. |  | President Vladimir V. Putin of Russia appointed a new commander, Gen. Aleksandr V. Dvornikov, in April in what was widely viewed as an acknowledgment that the initial Russian war plan was failing. |  | Soon after his arrival, General Dvornikov tried to get disjointed air and land units to coordinate their attacks, American officials said. But he has not been seen in the past two weeks, leading some officials to speculate as to whether he remains in charge of the war effort."
nytimes,https://www.nytimes.com/2022/05/31/world/africa/wagner-group-africa.html,2022-05-31T00:00:00,"Mercenaries are enjoying a resurgence in Africa, hired to fight in some of the continent’s most intractable conflicts. Perhaps the most famous outfit is the Wagner Group, a nebulous network that combines military force with commercial and strategic interests, now at the vanguard of Russia’s expanding ambitions in Africa. |  | Wagner fighters have been active in the wars of Mali, Central African Republic, Mozambique and Libya. They ally with embattled leaders and militia commanders who can pay for their services in cash, or with lucrative mining concessions for precious minerals like gold, diamonds and uranium. Wagner troops have faced frequent accusations of torture, civilian killings and other abuses. |  | But Wagner is far more than a simple guns-for-gold scheme. Operating through a sprawling web of shell companies, it has become a byword for a broad spectrum of Kremlin-backed operations in over a dozen African countries. Wagner meddles in politics, props up autocrats and orchestrates digital propaganda campaigns. It donates food to the poor and produces action movies set in Africa. It has even organized a beauty pageant."
nytimes,https://www.nytimes.com/2022/05/31/world/middleeast/israel-emirates-uae-trade.html,2022-05-31T00:00:00,"JERUSALEM — Government ministers from Israel and the United Arab Emirates signed a free-trade agreement on Tuesday that, once ratified, would be the widest-ranging deal of its kind between Israel and an Arab country and the latest example of deepening ties between the Jewish state and some Arab governments. |  | The text of the deal has yet to be published and is still subject to review by the Israeli Parliament and formal ratification by the Israeli government, a process that will take at least two weeks. But officials said that once confirmed, the agreement would loosen restrictions on almost all trade between the two countries and could increase its annual value 10-fold within five years. |  | The speed at which the deal took shape — it was sealed less than two years since the establishment of formal ties between Israel and the Emirates — highlights the readiness with which Israel is now being accepted by some Arab leaders after years of diplomatic isolation. |  | For decades, Israel was ostracized by all but two Arab countries, with the others mostly avoiding formal diplomatic relations with it because of the lack of resolution to the Israeli-Palestinian conflict."
nytimes,https://www.nytimes.com/2022/05/31/briefing/eu-ukraine-aid-grain-asia.html,2022-05-31T00:00:00,"E.U. ratchets up its Ukraine response |  | A day after the European Union agreed to punish Russia with an oil embargo, European leaders announced a 9 billion euro aid package for Ukraine and moved to tackle the backlog of Ukrainian crops that is threatening a global food crisis. |  | The deal to ban a vast majority of Russian oil imports by the end of the year exempts Hungary, whose leader, Viktor Orban, has friendly ties with President Vladimir Putin of Russia. |  | As European leaders wrapped up a two-day summit in Brussels, Ursula von der Leyen, the president of the European Commission, said the developing global food crisis was “only the fault of Russia,” which has seized or blockaded all of Ukraine’s Black Sea ports, preventing 22 million tons of grain from leaving. |  | Russia’s foreign minister will visit Turkey next week to discuss possibly releasing the grain. |  | On the ground: Fighting raged in Sievierodonetsk on Tuesday as Russian troops advanced toward the center of the city, which is the last in the Luhansk region of east Ukraine to remain outside Russian control."
nytimes,https://www.nytimes.com/2022/05/31/learning/student-contest-winner-a-different-vision-of-iowa-farming.html,2022-05-31T00:00:00,"This conversation has been edited and condensed. |  | Image Ms. Sutton says it is difficult to acquire a plot of land to grow fruits and vegetables in downtown Dubuque, where food deserts are prevalent. Credit... Ashley Nesises |  | What influenced you to become an activist urban farmer? |  | My parents often had us visit a friend’s farm; we learned a lot. Then, as I got older, I started looking more to growing my own food, especially because I couldn’t find anything here that I was accustomed to eating. At my old apartment, there wasn’t room to grow anything except in containers. And then a co-worker of mine offered me some rows in her garden. It was always difficult to find room in the city. If I’m having this problem, then other people are having this problem. The food insecurity, you have to look at it like food injustice. |  | What nontraditional vegetables do you grow and why? |  | Vegetables like okra and other varieties that I don’t see here. With climate change, I’ve started growing items that aren’t zoned for our area, like bitter melon, which is more of an Asian/Indian gourd. It’s zoned for a 9, which is more tropical, and Iowa is zoned at a 5. I sold the bitter melon gourd at the farmers’ market. All my stuff was sold in two hours. It was really an eye-opener, because people are looking for different foods. A woman from India came up to me at the farmers’ market and had her granddaughter ask me about okra. I talked to them about how I like to cook okra and make it crispy. I thought to myself, “Isn’t this something? This woman doesn’t speak English, but we came together on this.” I think people forget that our demographics change. |  | How can urban farming help solve food deserts — those areas with limited access to affordable and nutritious food? |  | It will provide access to those fruits and vegetables not always readily available. Economicswise, a package of lettuce seeds is $1, $2, but look how much more you get from it. Similarly, if you plant onions, garlic, anything, it’s readily available. Sometimes it’s not that people don’t want to feed their family healthily; it comes down to economic choices. It’s fine to have all of these free meal sites, but what’s there all the time to help people? |  | Unfortunately, city ordinances prevented goats, chickens and even composting at times. Do you think our city currently helps or hurts urban farming?"
nytimes,https://www.nytimes.com/2022/05/31/learning/student-contest-winner-from-field-labor-to-an-engineering-major.html,2022-05-31T00:00:00,"In high school, I joined this club called MESA, which is local to our area. We had engineering competitions once a year, building mousetrap cars and gliders. That was the only STEM program that we had in high school. Besides that, no. Just fixing things around the house and getting the Wi-Fi to work again. Really, I’ve only started working more with machines for the past two years, because I bought my own truck — I’m always working on it because it’s always breaking down. |  | Growing up in Chualar, you’ve always been surrounded by farms, so what first got you interested in agriculture? |  | My parents, they work in agriculture. My dad does all tractor work, like fertilizing and plowing everything. And my mom, she does weeding. I got my first job because of my dad — they needed workers for the summer. |  | Could you talk a bit more about those work experiences? |  | When I was 14, I started off setting up irrigation systems. It was laid back, because it was a small crew of four other high school kids and we were really just goofing around. We didn’t really get paid much, but it was fun! After that, I started broccoli harvesting, which I did up until 2020. That was a lot harder, but it paid more. |  | This summer, 2021, I moved out of the fields and I got to do an internship with a company there in Salinas, which was also agriculture-related. They make these weeding machines that use A.I. to detect weeds from the good plants, and that was cool. |  | How has this work inspired your career goals? Why do you think developing agricultural machinery is important? |  | I want to work in harvesters, A.I. harvesters. Things like broccoli, you have to be picking which head is good and which isn’t. Because I worked a lot with broccoli in high school, I’ve gotten really good at picking and choosing really fast. That’s where A.I. comes in, and that’s what I want to develop."
nytimes,https://www.nytimes.com/2022/05/31/learning/student-contest-winner-an-international-teacher-on-showing-up-for-life.html,2022-05-31T00:00:00,"For 20 years, Carinn Mariani taught thousands of students spanning three countries. In every culture she experienced — be it the open-air community atmosphere in Buenos Aires; the new Vegas-like intensity in Dubai, United Arab Emirates; or the joie de vivre spirit of liberation in São Paulo, Brazil — she embraced the thought that “every day we make a choice about how we want to live. Craft your life however you want it. To settle otherwise is a waste of a life.” |  | Since then, Ms. Mariani has transitioned to teaching private school students in Brevard County, Fla. She reflects on her experience in and out of the international teaching world, especially her time in Dubai, in this interview, which has been edited and condensed. |  | When did you decide that you wanted to go into teaching? |  | Teaching wasn’t something I planned to do. When I studied literature in college, I never asked myself what I was going to do with it. In my early 20s, I was bartending, sneaking into the 1996 Olympics, quite directionless. When I decided to go into a teaching program, it was organic. Generally, that is how things work out. You stumble upon something, say, “That’s a good idea. I’ll pursue that and see if I like it.” I appreciate that a lot of life is luck. It’s showing up. Being present. |  | You seem very influenced by Dubai. Why did it affect you? |  | I loved the graciousness in my Emirati students and their parents, with being invited to their homes. It was something I never experienced in the United States. We don’t perhaps build community as a cornerstone of our society like some other cultures do. |  | The politics of Dubai went against my base instincts. I believe in democracy, female autonomy and not politicizing the expression of identity. I had to accept that I’d chosen to live in a culture where my values might not align, but it didn’t mean that I couldn’t be in a classroom full of students and show them the kindness and compassion, and more, that supported my value system."
nytimes,https://www.nytimes.com/2022/05/31/learning/student-contest-winner-halal-noodles-in-shanghai.html,2022-05-31T00:00:00,"The following are excerpts from conversations with Mr. Wang, translated from Mandarin and edited for clarity. |  | Image After the busy lunch hours pass, Haronnae Wang takes a break outside his store. Credit... Stephanie Chen |  | How did you end up opening a restaurant in Shanghai? |  | My community back in Qinghai was largely agrarian. Everyone I knew farmed for a living, and I thought I was going to be a farmer, too. But then, by the time I was 17, 18, people started moving away. Everyone wants a better life, and there are just no opportunities in Qinghai. I had a friend who was already in Shanghai at that time. He helped me and my family move. |  | I opened a noodle shop the first year I came, and I’ve switched locations a couple of times, but I’ve never changed my business. I think most of the Hui people who come here run some sort of small business. |  | Is there a reason running a small business is such a popular option for Hui migrants? |  | I wouldn’t really call it an option, actually, because we don’t have many other choices. Few of us have much formal education, so white-collar work is out of the picture. It’s also hard for us to compete with local people for factory jobs, since we don’t have a hukou [A hukou is a registration system in China identifying a person’s “permanent residence.” For migrants like Mr. Wang, applying for a Shanghai hukou is often an impossibly difficult process. He, like many other migrants, still holds the hukou from his childhood home.]"
nytimes,https://www.nytimes.com/2022/05/31/learning/student-contest-winner-haenyeo-real-life-aquawomen.html,2022-05-31T00:00:00,"This piece is one of 10 winners of our 2022 Profile Contest. You can find more here. Haedam Lee, 14, and Yeonji Joo, 13, the authors, go to Branksome Hall Asia in Seogwipo City, South Korea. |  | Real-Life Aquawomen: The Haenyeo |  | by Haedam Lee and Yeonji Joo |  | A cluster of “orange flowers” floats along the wide Jeju ocean, dancing with the waves. Suddenly, “Hwui! Pah …” and a haenyeo comes out onto the surface of the cold winter sea. She stuffs a small abalone into the net attached to the floating orange buoy and prepares to dive again. In the midst of a gasp from the haenyeo, a whalelike whistle is audible again. This is sumbisori: a sound made in the process of inhaling without the help of any technology by female divers in Jeju, a Korean province. |  | “Hwui! Hah …” another catches her breath after a deep dive as the 55-year-old Haenyeo, Lee Ji-hye, takes her turn."
